,price,bedrooms,bathrooms,sqft_living,floors,grade,sqft_above,sqft_basement,lat,sqft_living15
18189,13200000.0,3,2.0,1170,1.5,7,1170,0,47.5543,1400
18190,7425000.0,3,1.0,1660,1.0,7,1100,560,47.3394,1660
18191,11385000.0,4,1.0,2020,1.0,7,2020,0,47.739,1530
18192,14850000.0,3,2.5,2530,2.0,8,2530,0,47.7597,2280
18193,11050050.0,2,1.0,870,1.0,7,870,0,47.5676,1310
18194,19965000.0,5,3.0,3670,1.0,8,1980,1690,47.5648,1730
18195,25080000.0,5,3.5,3180,2.0,10,3180,0,47.5501,3670
18196,12870000.0,2,1.5,1870,1.5,6,1350,520,47.5234,1380
18197,16104000.0,3,2.5,1940,2.0,8,1940,0,47.7511,2110
18198,108900000.0,3,3.25,4220,1.0,11,2460,1760,47.6083,3810
18199,35079000.0,5,4.5,4820,2.0,11,3950,870,47.7295,3880
18200,20064000.0,3,2.0,2400,2.0,8,1590,810,47.4166,2340
18201,45705000.0,3,2.25,2930,2.0,11,1920,1010,47.6301,1870
18202,9898350.0,2,1.0,800,1.0,6,800,0,47.5602,1640
18203,26994000.0,3,3.25,2200,2.0,7,1910,290,47.6551,1410
18204,11715000.0,3,2.5,2400,1.0,9,2400,0,47.3081,2400
18205,61215000.0,5,3.25,5570,2.0,9,3860,1710,47.6708,3170
18206,21780000.0,3,3.25,1980,3.0,7,1980,0,47.6597,1630
18207,78111000.0,3,2.25,3530,1.0,9,1840,1690,47.5358,3530
18208,39963000.0,4,2.5,3430,2.0,10,3430,0,47.6484,3920
18209,8446350.0,3,2.5,1720,2.0,7,1720,0,47.4039,1720
18210,15675000.0,3,1.5,1930,1.0,7,1500,430,47.634,1230
18211,11977350.0,4,1.75,2140,1.0,7,1140,1000,47.4235,1830
18212,14916000.0,3,1.75,1110,1.0,7,1110,0,47.6563,1800
18213,10395000.0,3,1.75,1970,1.0,7,1270,700,47.4731,1890
18214,10921350.0,3,2.5,1630,2.0,7,1630,0,47.5413,1610
18215,17655000.0,5,2.25,2520,2.0,8,2520,0,47.4918,2780
18216,15807000.0,4,2.25,2270,1.5,7,1520,750,47.5007,1770
18217,11220000.0,3,2.5,1212,3.0,7,1212,0,47.7145,1256
18218,10296000.0,4,2.0,1890,1.0,7,1890,0,47.4377,1600
18219,10065000.0,3,2.25,1370,2.0,7,1370,0,47.3504,1370
18220,8910000.0,3,2.5,1770,2.0,7,1770,0,47.3639,1770
18221,17489967.0,3,2.5,1710,2.0,8,1300,410,47.6456,1470
18222,19374300.0,2,1.0,1190,1.0,7,1190,0,47.5896,1700
18223,15173400.0,3,2.0,1690,1.0,7,1690,0,47.6359,1280
18224,14883000.0,4,1.75,1680,1.0,7,1330,350,47.6286,1680
18225,81675000.0,3,3.25,4340,2.0,11,3060,1280,47.6709,1680
18226,17325000.0,3,2.25,2040,2.0,7,2040,0,47.2328,2020
18227,8250000.0,2,1.0,1110,1.0,6,1110,0,47.4711,2240
18228,15675000.0,5,2.0,2040,2.0,7,2040,0,47.5503,1870
18229,7755000.0,4,1.5,1920,1.0,7,1920,0,47.2858,1400
18230,7590000.0,3,1.5,1330,1.0,7,1330,0,47.3675,1420
18231,19173000.0,4,1.0,1630,1.5,7,1630,0,47.6183,1220
18232,13695000.0,3,1.0,1520,1.0,7,1520,0,47.587,1470
18233,17242500.0,3,1.0,1520,1.0,7,1520,0,47.587,1470
18234,12639000.0,3,1.5,1340,1.0,8,1340,0,47.5389,1990
18235,10395000.0,3,1.75,2500,1.0,7,1250,1250,47.4973,1710
18236,19503000.0,3,2.0,1460,2.0,7,1460,0,47.6123,1590
18237,24750000.0,4,2.25,3140,2.0,9,3140,0,47.6361,2370
18238,14190000.0,3,1.75,2150,1.0,7,1200,950,47.5537,1480
18239,23496000.0,4,2.5,3140,1.5,10,3140,0,47.7412,2340
18240,16830000.0,3,2.5,2310,1.0,8,1340,970,47.7677,2660
18241,15840000.0,2,1.0,710,1.0,6,710,0,47.6212,1480
18242,17754000.0,3,1.0,1460,1.0,7,1260,200,47.6875,1430
18243,15312000.0,2,2.75,730,1.0,7,730,0,47.5381,980
18244,15708000.0,3,2.5,1440,2.0,7,1440,0,47.6873,1600
18245,11533500.0,3,2.0,1130,1.0,7,1130,0,47.7489,1600
18246,8910000.0,3,2.25,1810,2.0,8,1810,0,47.2994,1820
18247,24420000.0,3,2.5,2710,2.0,10,2000,710,47.7256,2710
18248,13035000.0,4,2.5,2740,2.0,9,2740,0,47.3904,2460
18249,16434000.0,3,2.5,1690,2.0,7,1690,0,47.6779,1950
18250,11216700.0,3,2.5,1470,2.0,7,1470,0,47.5261,1500
18251,17787000.0,3,2.5,2830,2.0,9,2830,0,47.7382,3557
18252,13200000.0,3,1.0,1410,1.0,8,1140,270,47.6203,1910
18253,7425000.0,3,2.5,2170,1.0,7,1410,760,47.4342,1860
18254,10890000.0,3,2.25,1340,1.5,6,1170,170,47.5722,1670
18255,45797400.0,3,3.0,2480,2.0,10,1730,750,47.6466,2950
18256,16170000.0,3,2.75,1990,1.0,8,1990,0,47.5544,3120
18257,8580000.0,4,2.75,2240,1.0,7,1140,1100,47.3357,1580
18258,15506700.0,4,2.5,2990,2.0,9,2990,0,47.4353,2740
18259,16269000.0,6,1.75,2120,1.5,7,1220,900,47.6832,1850
18260,24420000.0,4,2.25,2920,2.0,9,2920,0,47.569,2310
18261,4913700.0,4,1.75,1700,1.0,7,1700,0,47.3252,1280
18262,15675000.0,2,2.5,1620,2.0,7,1620,0,47.6306,1470
18263,13695000.0,2,1.0,760,1.0,7,760,0,47.6896,1520
18264,7573500.0,3,1.0,1230,1.0,7,1230,0,47.3256,1240
18265,44715000.0,5,3.75,4960,2.0,11,3760,1200,47.5491,5200
18266,12705000.0,4,2.5,2030,1.0,7,1330,700,47.7765,1500
18267,7590000.0,3,2.25,1830,1.0,7,1250,580,47.2899,2240
18268,14025000.0,2,1.0,970,1.0,7,770,200,47.6852,1570
18269,6266700.0,2,1.0,1000,1.0,5,1000,0,47.297,1010
18270,7854000.0,2,1.0,750,1.0,6,750,0,47.5195,1050
18271,31945980.0,4,2.5,2620,1.0,7,1570,1050,47.6623,3050
18272,30393000.0,4,1.5,2220,1.0,7,1490,730,47.6233,1800
18273,12540000.0,5,1.75,3000,1.0,7,1500,1500,47.492,2230
18274,9405000.0,1,1.0,1060,1.0,5,1060,0,47.4716,2258
18275,14817000.0,4,2.5,1980,2.0,8,1980,0,47.5182,1980
18276,20625000.0,4,1.0,1600,1.5,7,1600,0,47.6983,1900
18277,10526637.0,4,2.25,2000,1.0,8,2000,0,47.3125,2190
18278,14685000.0,3,1.5,1310,2.0,8,1120,190,47.5663,1310
18279,24750000.0,3,1.0,1120,1.0,7,1120,0,47.6294,1440
18280,31647000.0,3,2.5,3320,1.0,10,3320,0,47.7212,3730
18281,10890000.0,3,2.5,2370,2.0,9,2370,0,47.3067,2530
18282,14025000.0,2,1.5,830,2.0,7,830,0,47.6363,1610
18283,9240000.0,3,1.0,940,1.0,6,940,0,47.7657,940
18284,15724500.0,4,2.5,2250,2.0,8,2250,0,47.449,2040
18285,18348000.0,3,2.25,2020,2.0,8,2020,0,47.6678,2070
18286,61446000.0,4,5.25,5240,2.0,10,5240,0,47.5605,1930
18287,21021000.0,4,3.5,4083,2.0,10,4083,0,47.3114,2430
18288,13365000.0,3,2.0,1450,1.0,7,1450,0,47.7522,1880
18289,13101000.0,5,1.0,1170,1.0,6,800,370,47.7332,1590
18290,29567670.0,4,2.75,3555,2.0,9,3555,0,47.6847,3625
18291,8547000.0,3,2.0,1610,2.0,7,1610,0,47.7704,2410
18292,13860000.0,2,1.0,960,1.0,7,960,0,47.7642,1210
18293,17094000.0,3,2.5,1680,2.0,8,1380,300,47.6904,1360
18294,14025000.0,3,1.75,1380,1.0,7,1380,0,47.7513,1300
18295,6022500.0,2,1.0,1040,1.0,6,1040,0,47.3756,1100
18296,18146700.0,3,1.5,1380,1.5,7,1380,0,47.6889,1440
18297,14685000.0,3,1.75,1850,1.0,7,1280,570,47.7166,1790
18298,14916000.0,2,1.75,1740,1.0,7,990,750,47.6971,1980
18299,23595000.0,5,1.75,1920,1.0,7,1260,660,47.6394,1970
18300,18447000.0,3,2.5,2010,2.0,8,2010,0,47.7142,1860
18301,108900000.0,5,6.25,8020,2.0,11,8020,0,47.5675,4160
18302,8250000.0,4,1.75,1860,1.0,7,1090,770,47.3979,1710
18303,40590000.0,5,4.0,4390,2.0,9,2930,1460,47.648,1560
18304,9124500.0,4,2.25,2380,1.0,7,2380,0,47.4253,1030
18305,14520000.0,4,2.5,2880,2.0,9,2880,0,47.4397,2420
18306,17925600.0,6,2.25,2820,1.5,7,1970,850,47.4635,2520
18307,8250000.0,1,1.0,750,1.0,6,750,0,47.5243,1770
18308,20625000.0,4,2.5,1750,1.0,8,1410,340,47.6403,2120
18309,17493300.0,3,1.0,1540,1.5,7,1200,340,47.6853,1500
18310,18146700.0,2,1.75,1140,2.0,8,940,200,47.6647,1160
18311,14190000.0,4,1.5,1560,1.0,7,1560,0,47.6012,1560
18312,27555000.0,3,2.5,2960,2.0,10,2960,0,47.5906,3320
18313,13513500.0,4,2.75,2140,1.0,7,1320,820,47.7683,2360
18314,10857000.0,4,2.5,1600,1.0,7,830,770,47.5469,1600
18315,31020000.0,4,2.75,2080,1.5,8,2080,0,47.6737,1730
18316,17818350.0,3,2.0,1560,1.5,7,1560,0,47.6398,1240
18317,19138350.0,4,2.5,2880,1.0,8,2140,740,47.2887,2810
18318,29073000.0,5,3.0,2510,1.5,8,1590,920,47.5968,2190
18319,11962500.0,3,1.0,960,1.5,6,960,0,47.6997,1550
18320,8050350.0,2,1.0,1120,1.0,6,1120,0,47.2411,1680
18321,21714000.0,4,2.75,3310,2.0,9,3310,0,47.521,3200
18322,7202250.0,3,1.5,1080,1.0,7,1080,0,47.3155,1190
18323,21615000.0,4,2.5,2860,2.0,10,2860,0,47.5832,3070
18324,8415000.0,3,2.0,1490,1.0,7,1490,0,47.3687,1560
18325,7095000.0,3,1.0,1210,1.0,7,1210,0,47.5339,1640
18326,41745000.0,3,1.75,2240,1.5,8,1910,330,47.6621,2970
18327,96360000.0,4,4.75,4575,2.5,10,3905,670,47.6263,3900
18328,14002065.0,3,2.5,1600,2.0,8,1600,0,47.4758,1410
18329,16302000.0,4,1.75,2090,1.5,7,1250,840,47.5555,1670
18330,18480000.0,4,2.5,2260,2.0,9,2260,0,47.7247,2260
18331,4290000.0,3,1.0,1200,2.0,7,1200,0,47.5883,3290
18332,15444000.0,4,2.5,2480,1.5,8,2480,0,47.1941,1640
18333,15840000.0,5,3.0,2240,1.0,7,1390,850,47.7426,2240
18334,15675000.0,3,1.75,1550,1.5,7,1550,0,47.6743,1510
18335,9405000.0,4,1.75,2130,1.0,7,1330,800,47.3932,1600
18336,25245000.0,5,3.0,2870,1.0,7,1950,920,47.6621,1730
18337,6864000.0,2,1.0,1160,1.0,6,1160,0,47.5322,1160
18338,12276000.0,3,2.5,2430,2.0,8,2430,0,47.3786,2910
18339,15510000.0,2,1.0,900,1.0,7,900,0,47.6877,1270
18340,14883000.0,5,2.75,2830,1.5,7,2830,0,47.731,1700
18341,14592600.0,4,1.75,1620,1.0,8,1620,0,47.6788,1920
18342,10890000.0,4,2.5,2510,2.0,8,2510,0,47.295,2290
18343,11055000.0,3,1.75,1790,1.0,6,940,850,47.5277,1160
18344,9240000.0,3,2.0,1640,1.0,7,1640,0,47.3589,1640
18345,20625000.0,3,1.75,2240,1.0,8,1250,990,47.5658,1720
18346,11385000.0,3,2.5,1870,2.0,8,1870,0,47.4521,1900
18347,8446350.0,4,1.0,1500,1.0,7,1500,0,47.4509,1970
18348,18810000.0,4,1.0,1490,1.5,7,1490,0,47.5518,1700
18349,22605000.0,3,1.5,2230,2.0,8,2230,0,47.5833,2200
18350,9013884.0,3,1.75,1710,1.0,7,1240,470,47.4094,1840
18351,8134500.0,3,2.5,1620,2.0,7,1620,0,47.3613,1370
18352,11548350.0,5,2.5,2250,1.0,7,1310,940,47.4486,1550
18353,17985000.0,4,2.0,1700,1.0,6,850,850,47.6865,1600
18354,13299000.0,3,2.5,1502,3.0,7,1502,0,47.6951,1377
18355,9898350.0,4,2.5,1900,2.0,7,1900,0,47.3767,2520
18356,26136000.0,3,2.5,3320,1.0,10,2600,720,47.5783,3230
18357,13794000.0,5,2.5,1980,1.0,7,1080,900,47.699,1310
18358,10972500.0,4,1.0,1670,1.5,6,1670,0,47.4692,1310
18359,11121000.0,3,2.5,2235,1.0,7,990,1245,47.3326,1460
18360,6996000.0,2,1.0,1070,1.0,6,1070,0,47.5434,1330
18361,17886000.0,2,2.25,1800,2.0,9,1800,0,47.6104,1800
18362,20542500.0,4,2.5,2980,2.0,9,2980,0,47.5389,2750
18363,8580000.0,3,1.75,1670,1.0,7,1340,330,47.3257,1580
18364,17325000.0,3,1.75,2620,1.0,8,1320,1300,47.4619,2170
18365,32175000.0,5,3.5,5470,2.0,11,4590,880,47.6368,3600
18366,37620000.0,4,1.75,3080,1.0,9,1700,1380,47.6353,2960
18367,16500000.0,3,1.0,940,1.0,7,940,0,47.688,2019
18368,18282000.0,5,2.25,1870,1.0,8,1170,700,47.7445,2420
18369,11319000.0,4,2.5,2070,2.0,7,2070,0,47.3497,2760
18370,16995000.0,2,1.75,950,1.0,8,950,0,47.7723,1560
18371,16236000.0,2,1.0,1290,1.0,6,890,400,47.6777,1260
18372,21615000.0,4,3.0,2570,1.0,8,1370,1200,47.6956,2090
18373,9570000.0,3,2.5,1600,2.0,7,1600,0,47.3303,1700
18374,31432500.0,4,1.5,2550,2.0,10,2550,0,47.636,1970
18375,7755000.0,2,1.0,1010,1.0,7,1010,0,47.5283,1220
18376,10659000.0,3,1.5,1720,1.0,8,1720,0,47.5417,1730
18377,34650000.0,3,2.5,2200,2.0,9,1610,590,47.6426,1890
18378,8745000.0,0,0.75,384,1.0,4,384,0,47.4177,1920
18379,6600000.0,2,1.0,1400,1.5,6,1400,0,47.2113,1230
18380,13859835.0,3,2.25,1830,1.0,7,1330,500,47.7574,1830
18381,49500000.0,3,3.0,3110,1.0,10,1590,1520,47.6624,3150
18382,15015000.0,3,2.5,1600,2.0,7,1600,0,47.7288,1580
18383,21780000.0,3,3.5,3600,2.0,8,3600,0,47.6982,2050
18384,10527000.0,3,1.0,1390,1.0,7,1390,0,47.7438,1390
18385,12870000.0,3,1.75,2092,1.0,7,2092,0,47.2664,2092
18386,23710500.0,3,1.5,1200,1.0,8,1030,170,47.6222,2810
18387,15642000.0,2,1.0,1090,1.0,7,840,250,47.6385,1070
18388,20319750.0,4,2.0,2140,2.0,7,1840,300,47.687,1690
18389,18183000.0,3,2.5,2010,2.0,8,2010,0,47.6904,1920
18390,7590000.0,3,2.25,1500,1.0,7,1150,350,47.3124,1500
18391,26070000.0,4,2.5,3500,2.0,9,3500,0,47.6785,3990
18392,40590000.0,3,2.5,2660,3.0,9,1870,790,47.6264,1640
18393,10725000.0,3,2.25,1440,2.0,7,1440,0,47.7471,1700
18394,23265000.0,4,2.75,2780,2.0,8,2780,0,47.6867,2660
18395,8547000.0,4,1.75,1580,2.0,7,1580,0,47.4694,1390
18396,10098000.0,3,1.5,1250,1.0,7,1250,0,47.4744,1300
18397,10395000.0,3,1.0,970,1.0,6,970,0,47.5476,1160
18398,12952500.0,3,1.0,1100,1.0,7,1100,0,47.7219,1430
18399,35145000.0,4,2.25,3240,2.0,9,2730,510,47.5373,2610
18400,11566500.0,2,2.5,1290,3.0,8,1290,0,47.6955,1470
18401,27225000.0,4,3.5,3810,2.0,9,3810,0,47.5018,1950
18402,7755000.0,4,1.0,1500,1.5,6,1500,0,47.4979,1190
18403,21450000.0,3,2.0,2660,1.0,8,1530,1130,47.553,1710
18404,22275000.0,4,3.0,2400,1.0,7,1200,1200,47.6646,1520
18405,8745000.0,4,1.0,1860,1.0,7,1860,0,47.4406,1560
18406,27142500.0,2,1.0,1450,1.0,7,1450,0,47.63,2390
18407,23265000.0,3,2.75,2260,2.0,8,1540,720,47.6435,2120
18408,86790000.0,6,4.75,5540,2.5,11,3950,1590,47.6361,2930
18409,22605000.0,2,1.5,1300,1.0,7,1300,0,47.6133,1260
18410,20790000.0,4,2.0,1610,2.0,7,1610,0,47.6775,1300
18411,41250000.0,4,3.25,3820,2.0,11,3310,510,47.5263,2900
18412,11847000.0,4,2.5,1820,1.0,8,1390,430,47.4574,1990
18413,25888500.0,4,5.0,5820,2.0,11,3750,2070,47.3814,2980
18414,28050000.0,3,2.0,2470,2.0,9,2470,0,47.5753,2340
18415,13530000.0,3,2.5,3040,2.0,9,3040,0,47.3508,2650
18416,8316000.0,4,1.75,1120,1.0,7,1120,0,47.4555,1330
18417,20394000.0,5,1.75,1880,1.0,7,1880,0,47.6059,2180
18418,8745000.0,3,1.0,1070,1.0,6,970,100,47.5187,1120
18419,15345000.0,3,2.0,1560,1.0,8,790,770,47.7261,1410
18420,7920000.0,2,1.0,870,1.0,6,870,0,47.7188,1500
18421,7161000.0,3,1.0,1000,1.0,7,1000,0,47.3321,1490
18422,13695000.0,4,2.25,2520,1.5,7,1510,1010,47.5814,1460
18423,9042000.0,2,2.0,1700,1.0,7,950,750,47.3031,1700
18424,13860000.0,5,3.0,2150,1.0,7,1370,780,47.538,1990
18425,35062500.0,4,2.75,1590,1.5,8,1590,0,47.6401,1590
18426,46695000.0,4,5.25,4670,2.0,12,4670,0,47.5456,4900
18427,20410500.0,3,2.0,1800,1.0,7,1080,720,47.6738,1800
18428,9735000.0,3,1.5,1670,1.0,8,1670,0,47.2004,1670
18429,13200000.0,3,2.0,1010,1.0,8,1010,0,47.6224,1840
18430,19635000.0,3,2.5,2550,2.0,8,2550,0,47.7336,1930
18431,57024000.0,4,3.0,3700,1.0,10,1850,1850,47.6212,3080
18432,8613000.0,3,1.75,1350,1.0,7,1350,0,47.3617,1370
18433,25740000.0,5,2.5,1660,1.5,8,1660,0,47.6452,1210
18434,19437000.0,3,1.5,1390,1.0,7,1090,300,47.6611,1910
18435,7590000.0,3,1.75,1720,1.0,7,1140,580,47.3173,1120
18436,22770000.0,4,3.5,2980,2.5,10,2490,490,47.5463,2880
18437,17292000.0,4,2.25,2190,2.0,8,2190,0,47.6299,2090
18438,12540000.0,2,2.5,1230,2.0,7,1060,170,47.6007,1290
18439,11797500.0,3,1.0,1000,1.0,7,740,260,47.5351,1480
18440,10890000.0,3,2.0,2500,1.0,8,2500,0,47.1927,2560
18441,20955000.0,5,1.75,2240,1.0,7,1120,1120,47.6727,1980
18442,30822000.0,9,3.0,2820,2.0,7,1880,940,47.6654,2460
18443,11830500.0,2,1.75,1400,2.0,8,1110,290,47.5478,1380
18444,13233000.0,3,1.5,1470,1.0,8,1470,0,47.7495,1470
18445,8910000.0,3,2.0,1820,1.0,8,1820,0,47.3169,2080
18446,23265000.0,4,2.0,2060,1.0,8,1370,690,47.5237,2060
18447,10725000.0,3,2.0,1670,1.0,7,1100,570,47.69,1660
18448,12703350.0,3,1.0,1540,1.0,7,1540,0,47.522,1220
18449,10230000.0,3,1.0,1210,1.0,7,1210,0,47.762,1470
18450,27388350.0,4,2.5,3430,2.0,10,3430,0,47.765,3190
18451,11649000.0,3,2.5,2550,2.0,7,2550,0,47.3828,2080
18452,5626500.0,2,1.0,1060,1.0,7,820,240,47.4599,1370
18453,29213250.0,4,2.5,3670,2.0,10,3670,0,47.6219,3040
18454,89100000.0,4,3.25,4420,2.0,11,3150,1270,47.572,2760
18455,8085000.0,3,1.5,1550,1.0,7,1550,0,47.2012,1450
18456,15477000.0,3,2.5,1190,3.0,8,1190,0,47.6762,1410
18457,15015000.0,3,1.0,1300,1.5,7,1300,0,47.6696,1410
18458,10065000.0,4,2.5,2430,2.0,8,2430,0,47.3348,2100
18459,27720000.0,7,4.5,4290,1.5,10,4290,0,47.4812,2810
18460,29865000.0,5,3.5,3500,2.0,10,2570,930,47.5415,2940
18461,7233600.0,3,2.0,1680,1.5,7,1680,0,47.2775,1540
18462,15015000.0,3,1.5,1250,1.0,7,1250,0,47.6285,1450
18463,6435000.0,2,1.0,1020,1.0,6,1020,0,47.4971,1200
18464,26367000.0,3,1.0,1510,2.0,8,1510,0,47.6849,2140
18465,9405000.0,2,1.0,910,1.0,6,910,0,47.7399,1240
18466,9900000.0,3,1.5,1320,1.0,7,1320,0,47.7405,1250
18467,2739000.0,2,1.0,900,1.0,5,900,0,47.4727,2060
18468,7260000.0,2,1.0,890,1.0,7,890,0,47.7027,1010
18469,5758500.0,2,2.5,1240,2.0,7,1240,0,47.3236,1430
18470,22935000.0,4,2.5,2960,2.0,9,2960,0,47.5677,2480
18471,8415000.0,3,1.5,1020,1.0,7,1020,0,47.4811,1290
18472,17787000.0,5,2.25,2590,1.0,8,1510,1080,47.6398,1930
18473,18239100.0,2,1.0,1100,1.0,7,1100,0,47.6361,1110
18474,18859500.0,3,1.0,1300,1.0,6,1300,0,47.5851,1630
18475,8702100.0,3,1.0,1200,1.0,6,1200,0,47.7763,1340
18476,108900000.0,8,4.0,7710,3.5,12,6090,1620,47.6263,4210
18477,6169350.0,2,2.0,1390,2.0,7,1390,0,47.3089,1390
18478,17160000.0,3,1.75,1430,2.0,8,1430,0,47.5577,2100
18479,11814000.0,3,1.5,1250,1.0,7,1250,0,47.7298,1340
18480,6930000.0,2,0.75,840,1.0,6,840,0,47.4727,1240
18481,120450000.0,5,3.75,5020,2.0,12,3970,1050,47.6146,4190
18482,17919000.0,4,2.25,2060,2.0,8,2060,0,47.7228,1610
18483,10890000.0,4,2.25,2000,1.0,7,1350,650,47.4238,1650
18484,17457000.0,3,2.0,1530,1.0,7,990,540,47.6204,1880
18485,9735000.0,1,1.0,700,1.0,7,700,0,47.5662,1340
18486,12045000.0,3,1.0,950,1.0,7,950,0,47.6884,1610
18487,15609000.0,3,3.0,1380,3.0,8,1380,0,47.6692,1390
18488,13315500.0,3,1.0,1830,1.0,8,1200,630,47.7259,1860
18489,17952000.0,3,1.5,1790,1.5,7,1790,0,47.5768,1960
18490,20493000.0,3,1.0,1340,1.5,7,1340,0,47.6652,1510
18491,22195800.0,3,2.25,1520,2.0,8,1400,120,47.5787,1420
18492,22763400.0,2,1.75,1370,1.0,7,1090,280,47.6492,1730
18493,20229000.0,3,1.5,1470,1.0,7,1130,340,47.6693,2120
18494,26664000.0,4,2.25,2500,2.0,9,2500,0,47.6604,2630
18495,9933000.0,3,1.0,1060,1.0,7,1060,0,47.7465,1900
18496,11220000.0,3,1.75,1210,1.0,7,1210,0,47.7382,1550
18497,6798000.0,3,1.0,920,1.0,7,920,0,47.3771,1260
18498,18150000.0,3,1.5,1340,1.0,7,1340,0,47.5866,1590
18499,10725000.0,2,1.0,960,1.5,6,960,0,47.5752,1440
18500,15675000.0,3,2.5,1630,2.0,8,1630,0,47.5689,2090
18501,14259300.0,3,1.75,1840,1.0,8,1310,530,47.7089,1860
18502,11847000.0,3,2.0,3085,1.0,7,1560,1525,47.4956,1480
18503,16170000.0,3,1.0,920,1.0,6,780,140,47.6937,1370
18504,21395880.0,4,1.75,2260,1.0,7,1130,1130,47.6895,2330
18505,11220000.0,3,1.75,1730,1.0,6,1730,0,47.3595,2490
18506,17985000.0,3,2.0,1610,1.0,7,1090,520,47.5754,1510
18507,3795000.0,2,0.75,550,1.0,5,550,0,47.511,1330
18508,23286120.0,3,2.25,2400,1.0,8,1420,980,47.6533,2615
18509,9900000.0,3,2.25,1960,2.0,7,1750,210,47.5414,1760
18510,54450000.0,4,2.75,3190,1.0,9,1940,1250,47.6178,2600
18511,37537500.0,4,3.5,3160,2.0,8,2180,980,47.5963,2180
18512,9240000.0,3,1.75,1550,1.5,7,1550,0,47.4951,1250
18513,8085000.0,4,1.75,1930,1.0,8,1280,650,47.3078,1860
18514,18612000.0,4,1.0,1170,1.5,7,1170,0,47.6804,1430
18515,28017000.0,3,1.75,2520,1.0,9,1460,1060,47.6381,1870
18516,23034000.0,3,1.75,1220,1.0,7,1220,0,47.6886,1340
18517,10527000.0,3,1.0,960,1.0,7,960,0,47.7245,1320
18518,47850000.0,3,3.5,4110,1.0,10,2230,1880,47.6996,2500
18519,22935000.0,4,3.5,3310,2.0,9,2400,910,47.5197,2260
18520,22440000.0,4,2.75,2220,1.0,7,1170,1050,47.5801,1540
18521,9487500.0,4,2.25,2250,2.0,8,2250,0,47.3715,2140
18522,15345000.0,3,3.25,1510,2.0,8,1230,280,47.6683,1540
18523,11055000.0,3,1.0,1350,1.0,6,1350,0,47.6606,1520
18524,19866000.0,4,1.75,2420,1.0,8,1880,540,47.6688,2780
18525,15906000.0,3,2.5,2950,2.0,8,2950,0,47.4828,2400
18526,7260000.0,5,1.0,1260,1.5,7,1260,0,47.5058,910
18527,6798000.0,4,2.0,1700,1.0,6,1700,0,47.3029,1320
18528,36300000.0,4,3.0,3320,2.0,9,2120,1200,47.6474,2400
18529,16207950.0,3,2.5,1470,2.0,7,1470,0,47.6816,1650
18530,12870000.0,4,2.75,2500,1.0,8,2120,380,47.3364,2370
18531,12969000.0,4,2.5,2641,2.0,7,2641,0,47.4043,2641
18532,20955000.0,4,2.0,2260,2.0,9,2260,0,47.6251,2410
18533,16170000.0,2,1.0,1160,1.0,8,1160,0,47.6865,1750
18534,25410000.0,4,3.5,3680,2.5,9,2670,1010,47.6192,1350
18535,21945000.0,2,2.0,1615,1.5,8,1615,0,47.6886,1470
18536,9471000.0,3,1.0,1250,1.0,7,1250,0,47.426,1530
18537,13530000.0,3,1.0,1230,1.0,7,1090,140,47.5719,1390
18538,18546000.0,3,2.0,2510,1.0,8,1470,1040,47.5631,990
18539,15675000.0,2,2.0,1540,2.0,7,1540,0,47.638,2280
18540,12787500.0,3,3.25,1860,3.0,8,1860,0,47.7185,1860
18541,19140000.0,5,2.0,2700,1.0,7,1540,1160,47.6163,2040
18542,30690000.0,3,2.5,3290,2.0,10,3290,0,47.6702,3200
18543,20625000.0,3,1.75,2700,1.0,7,2110,590,47.3397,2260
18544,10725000.0,3,2.0,1570,1.0,8,1570,0,47.4286,2010
18545,7755000.0,3,1.75,1950,1.0,7,1950,0,47.4391,1820
18546,14850000.0,2,1.0,1380,1.0,8,880,500,47.6947,1390
18547,24585000.0,4,2.75,2410,1.5,8,2070,340,47.5651,1960
18548,7359000.0,4,2.0,1200,1.0,7,1200,0,47.3262,1110
18549,20790000.0,4,1.75,1770,1.0,7,1350,420,47.7004,1670
18550,13643850.0,3,2.5,1540,3.0,8,1470,70,47.6961,1540
18551,23760000.0,5,2.75,2860,2.0,9,2860,0,47.7082,2980
18552,11187000.0,3,1.5,1740,1.0,7,1740,0,47.3644,1400
18553,36811500.0,4,3.5,2830,1.5,7,1840,990,47.5842,2340
18554,27687000.0,5,4.0,4280,2.0,10,2710,1570,47.5503,3080
18555,97350000.0,4,3.25,3890,2.0,10,3030,860,47.6608,4140
18556,18744000.0,4,2.0,2340,1.0,7,1170,1170,47.5905,2470
18557,8877000.0,3,2.0,1410,1.0,7,1410,0,47.3642,1660
18558,12606000.0,2,2.0,1350,1.0,8,1350,0,47.6338,1800
18559,18942000.0,2,2.25,1100,2.0,8,900,200,47.6199,1230
18560,13365000.0,3,2.5,2070,2.0,7,2070,0,47.5307,2230
18561,18876000.0,3,2.5,2360,1.0,8,1690,670,47.5374,2280
18562,22275000.0,4,2.25,2760,2.0,9,2760,0,47.6285,2850
18563,5445000.0,4,1.0,1220,1.5,6,1220,0,47.4924,1210
18564,8580000.0,4,1.0,1220,1.5,6,1220,0,47.4924,1210
18565,6468000.0,3,1.0,1220,1.0,6,1220,0,47.4187,1580
18566,16995000.0,3,2.5,3020,2.0,8,3020,0,47.744,2980
